,temperature,apparentTemperature,dewPoint,month,hour,is_holiday,gen
4795,65.13,65.13,59.01,7,9,0,0.89971111
4796,61.93,61.93,58.1,7,10,0,0.627464444
4797,60.84,60.84,57.26,7,11,0,1.148502779
4798,59.77,59.77,57.21,7,12,0,1.727514444
4799,59.52,59.52,56.39,7,13,0,2.222003333
4800,58.18,58.18,56.19,7,14,0,1.262416666
4801,58.2,58.2,56.31,7,15,0,1.679443333
4802,58.06,58.06,56.14,7,16,0,1.262010555
4803,58.02,58.02,56.14,7,17,0,1.469647777
4804,58.51,58.51,56.31,7,18,0,1.484424445
4805,59.06,59.06,57.13,7,19,0,1.205455555
4806,60.57,60.57,57.77,7,20,0,1.177467222
4807,62.39,62.39,58.66,7,21,0,1.670412778
4808,65.52,65.52,58.95,7,22,0,1.482488889
4809,69.32,69.32,59.42,7,23,0,1.296765554
4810,72.34,72.34,58.56,7,0,0,1.180704444
4811,73.77,73.77,55.44,7,1,0,0.753336111
4812,75.93,75.93,55.69,7,2,0,1.009334444
4813,77.11,77.11,53.41,7,3,0,0.929541667
4814,77.28,77.28,54.59,7,4,0,0.645569444
4815,76.73,76.73,53.48,7,5,0,1.184983889
4816,75.77,75.77,55.17,7,6,0,1.018439445
4817,73.61,73.61,55.51,7,7,0,1.27238389
4818,70.78,70.78,57.09,7,8,0,0.957247222
4819,66.2,66.2,57.77,7,9,0,0.671873333
4820,63.16,63.16,56.9,7,10,0,0.529058889
4821,60.95,60.95,57.08,7,11,0,0.941255555
4822,60.02,60.02,56.19,7,12,0,0.412687221
4823,59.89,59.89,55.81,7,13,0,0.920839445
4824,59.13,59.13,55.08,7,14,0,0.991017223
4825,57.96,57.96,54.71,7,15,0,0.968780556
4826,57.06,57.06,54.11,7,16,0,0.947372224
4827,56.2,56.2,53.9,7,17,0,0.346738889
4828,55.06,55.06,53.22,7,18,0,0.269221668
4829,59.25,59.25,55.88,7,19,0,1.595672223
4830,62.76,62.76,57.19,7,20,0,2.05356
4831,65.65,65.65,58.36,7,21,0,1.977318888
4832,69.95,69.95,58.26,7,22,0,2.355520555
4833,74.63,74.63,57.86,7,23,0,2.157247223
4834,77.34,77.34,58.97,7,0,0,1.845238333
4835,78.71,78.71,60.47,7,1,0,0.792237776
4836,80.43,81.19,60.04,7,2,0,0.846510001
4837,80.74,81.58,60.82,7,3,0,0.878228333
4838,80.96,81.35,58.81,7,4,0,0.902398333
4839,80.77,81.64,60.98,7,5,0,1.466387223
4840,81.29,81.81,59.9,7,6,0,1.413807777
4841,78.28,78.28,64.85,7,7,0,1.824075
4842,73.79,73.79,64.2,7,8,0,1.460913331
4843,69.38,69.38,63.74,7,9,0,0.360878333
4844,67.58,67.58,62.99,7,10,0,0.374125558
4845,65.64,65.64,62.23,7,11,0,0.360436667
4846,64.51,64.51,61.35,7,12,0,0.373959999
4847,63.55,63.55,60.72,7,13,0,0.909279445
4848,63.71,63.71,61.05,7,14,0,0.481212778
4849,62.81,62.81,60.49,7,15,0,0.53946
4850,61.27,61.27,59.52,7,16,0,0.575600555
4851,60.96,60.96,59.18,7,17,0,0.522417223
4852,60.39,60.39,58.49,7,18,0,1.180918889
4853,64.23,64.23,61.28,7,19,0,1.041706111
4854,67.98,67.98,62.88,7,20,0,1.995317223
4855,71.99,71.99,64.5,7,21,0,2.336941666
4856,76.46,76.46,65.85,7,22,0,2.347731666
4857,79.35,79.35,66.43,7,23,0,2.615392222
4858,82.29,84.66,66.51,7,0,0,1.518509444
4859,82.68,84.8,65.82,7,1,0,1.291922222
4860,84.4,86.98,66.7,7,2,0,1.064838334
4861,85.16,86.72,64.47,7,3,0,1.142685001
4862,85.79,87.93,65.69,7,4,0,1.015625556
4863,85.06,87.19,65.73,7,5,0,1.445951665
4864,84.26,87.7,68.37,7,6,0,1.466395556
4865,82.3,85.54,68.58,7,7,0,1.903500555
4866,80.4,83.16,68.31,7,8,0,1.882848333
4867,75.97,75.97,68.45,7,9,0,0.887902778
4868,75.8,75.8,67.95,7,10,0,1.322246112
4869,75.19,75.19,67.73,7,11,0,1.051488333
4870,73.18,73.18,67.56,7,12,0,1.139866666
4871,71.08,71.08,67.03,7,13,0,1.620707779
4872,69.63,69.63,66.59,7,14,0,1.851448334
4873,68.84,68.84,65.87,7,15,0,1.465129999
4874,68.65,68.65,66.18,7,16,0,1.917051667
4875,68.27,68.27,65.94,7,17,0,1.366974444
4876,68.45,68.45,66.4,7,18,0,1.501683888
4877,69.92,69.92,67.5,7,19,0,1.529914445
4878,74.13,74.13,68.45,7,20,0,1.451382223
4879,78.28,78.28,69.46,7,21,0,2.357941666
4880,80.09,83.26,69.92,7,22,0,1.344526667
4881,82.75,86.82,70.08,7,23,0,1.401202223
4882,84.73,89.64,70.62,7,0,0,1.453274444
4883,86.37,91.36,70.21,7,1,0,0.591204443
4884,86.71,91.57,69.95,7,2,0,0.381065554
4885,86.83,90.96,68.87,7,3,0,0.438090555
4886,87.4,92.0,69.42,7,4,0,0.454168332
4887,84.3,89.12,70.65,7,5,0,1.167312778
4888,76.14,76.14,68.06,7,6,0,1.481108889
4889,71.66,71.66,68.92,7,7,0,1.435040557
4890,70.81,70.81,68.01,7,8,0,1.157473889
4891,70.48,70.48,68.45,7,9,0,0.52683
4892,70.53,70.53,68.09,7,10,0,0.574544444
4893,70.3,70.3,67.99,7,11,0,0.654165555
4894,69.19,69.19,66.84,7,12,0,0.689158888
4895,66.86,66.86,64.5,7,13,0,1.899557222
4896,66.72,66.72,63.42,7,14,0,2.011716668
4897,66.25,66.25,62.41,7,15,0,1.609435554
4898,65.32,65.32,61.99,7,16,0,1.529430556
4899,64.89,64.89,61.75,7,17,0,1.183487222
4900,64.19,64.19,61.3,7,18,0,1.325551666
4901,64.24,64.24,60.46,7,19,0,1.642402222
4902,65.42,65.42,59.54,7,20,0,0.859989999
4903,67.17,67.17,58.64,7,21,0,1.548865
4904,67.91,67.91,58.6,7,22,0,1.478090555
4905,69.94,69.94,58.54,7,23,0,1.507167776
4906,72.26,72.26,58.18,7,0,0,1.048657222
4907,72.99,72.99,55.23,7,1,0,0.634545001
4908,73.85,73.85,54.98,7,2,0,0.517663334
4909,74.18,74.18,53.84,7,3,0,0.355802778
4910,74.89,74.89,53.42,7,4,0,0.55856222
4911,74.83,74.83,52.89,7,5,0,0.996358333
4912,74.38,74.38,53.11,7,6,0,0.714113888
4913,73.15,73.15,54.01,7,7,0,0.769294444
4914,68.49,68.49,57.45,7,8,0,0.456659443
4915,63.23,63.23,57.15,7,9,0,0.148585
4916,61.08,61.08,57.03,7,10,0,0.161796667
4917,58.92,58.92,56.02,7,11,0,0.329536111
4918,57.48,57.48,54.52,7,12,0,0.342755
4919,55.86,55.86,52.97,7,13,0,0.916882778
4920,54.56,54.56,51.92,7,14,0,0.850701666
4921,54.12,54.12,52.79,7,15,0,0.525326665
4922,53.68,53.68,52.46,7,16,0,0.421164444
4923,53.36,53.36,52.17,7,17,0,0.360207778
4924,52.9,52.9,52.03,7,18,0,0.345019999
4925,53.99,53.99,52.92,7,19,0,0.305340555
4926,56.07,56.07,53.88,7,20,0,1.092285554
4927,60.25,60.25,54.94,7,21,0,1.960187222
4928,65.79,65.79,54.68,7,22,0,2.026872221
4929,69.36,69.36,55.28,7,23,0,1.797781666
4930,72.49,72.49,55.74,7,0,0,1.785401667
4931,74.51,74.51,56.3,7,1,0,1.050594446
4932,75.57,75.57,55.81,7,2,0,0.955656111
4933,76.79,76.79,55.61,7,3,0,1.071280555
4934,76.88,76.88,54.91,7,4,0,0.812032778
4935,77.27,77.27,56.34,7,5,0,1.183477223
4936,76.49,76.49,56.0,7,6,0,1.163139444
4937,74.54,74.54,58.47,7,7,0,1.748191667
4938,69.13,69.13,60.59,7,8,0,1.237461668
4939,64.33,64.33,59.21,7,9,0,0.587692777
